METRICS_TIME VALUE
1406714171 290117
1406714182 295222
1406714191 292391
1406714201 292045
1406714212 286772
1406714221 283300
1406714233 277349
1406714243 270725
1406714252 273153
1406714262 286881
1406714271 293258
1406714283 301181
1406714293 296273
1406714303 301004
1406714313 299149
1406714323 285375
1406714333 278184
1406714342 274115
1406714353 265296
1406714363 261414
1406714372 252281
1406714383 246634
1406714391 249009
1406714402 265144
1406714413 277068
1406714425 305433
1406714434 302089
1406714444 286563
1406714453 291948
1406714464 272039
1406714481 291413
1406714485 316083
1406714496 341873
1406714506 364475
1406714519 392548
1406714530 393557
1406714541 378525
1406714552 360884
1406714561 345159
1406714572 326530
1406714582 323410
1406714593 305992
1406714603 300643
1406714613 299279
1406714623 304151
1406714634 316930
1406714644 312853
1406714655 330127
1406714667 374862
1406714679 379945
1406714691 389549
1406714701 397043
1406714714 418384
1406714744 455500
1406714748 447712
1406714759 418293
1406714771 426675
1406714783 446263
1406714796 442464
1406714808 449383
1406714820 435139
1406714854 466535
1406714857 466044
1406714869 451711
1406714881 440663
1406714892 432232
1406714960 489653
1406714971 534081
1406714992 590148
1406715002 605641
1406715021 604157
1406715030 610752
1406715049 567814
1406715053 548669
1406715064 468995
1406715076 416680
1406715086 384425
1406715097 369229
1406715108 373617
1406715120 353715
1406715130 329503
1406715141 333778
1406715152 364930
1406715163 376480
1406715174 372000
1406715184 339074
1406715195 328790
1406715205 322385
1406715215 309526
1406715225 311434
1406715236 350468
1406715247 352337
1406715258 337274
1406715268 340199
1406715279 348816
1406715290 357199
1406715301 345198
1406715312 354241
1406715324 338972
1406715334 339159
1406715345 339878
1406715355 335156
1406715366 337921
1406715377 332495
1406715387 344528
1406715398 344265
1406715409 360258
1406715420 347059
1406715433 323536
1406715443 318936
1406715454 353472
1406715465 337375
1406715476 349700
1406715487 354490
1406715498 363584
1406715510 376958
1406715520 377091
1406715532 391299
1406715543 394959
1406715554 379803
1406715566 374150
1406715576 359704
1406715587 351352
1406715598 326060
1406715608 325924
1406715619 343269
1406715630 348771
1406715639 316942
1406715651 316826
1406715660 286930
1406715671 261962
1406715680 258775
1406715691 249209
1406715699 272272
1406715712 282382
1406715721 267597
1406715732 280749
1406715740 286804
1406715752 280838
1406715762 287976
1406715773 303034
1406715782 303139
1406715793 295239
1406715803 319381
1406715815 310077
1406715824 298433
1406715835 298366
1406715844 286694
1406715856 296740
1406715865 302312
1406715877 302452
1406715888 293489
1406715898 284772
1406715908 267143
1406715918 266848
1406715928 271687
1406715938 263250
1406715948 257492
1406715958 282914
1406715968 279136
1406715978 289766
1406715988 301525
1406715997 291146
1406716007 262795
1406716018 240305
1406716027 235081
1406716037 250728
1406716047 241390
1406716057 230582
1406716067 248722
1406716078 245123
1406716087 249090
1406716098 248653
1406716108 250081
1406716117 240873
1406716128 242766
1406716137 259692
1406716148 271929
1406716158 279028
1406716168 283101
1406716177 292584
1406716189 295516
1406716198 303423
1406716210 310289
1406716220 306518
1406716230 306179
1406716239 302767
1406716250 307120
1406716261 300206
1406716271 283342
1406716281 274868
1406716291 266514
1406716301 257778
1406716310 257355
1406716320 267356
1406716331 273405
1406716341 282939
1406716352 295919
1406716362 289462
1406716371 309300
1406716383 329557
1406716394 330404
1406716404 319296
1406716414 290152
1406716424 268942
1406716434 275334
1406716442 264274
1406716454 237928
1406716463 232677
1406716474 225375
1406716483 225150
1406716493 248433
1406716504 237865
1406716513 245767
1406716524 260845
1406716535 276238
1406716545 272914
1406716554 269818
1406716565 274454
1406716575 281906
1406716585 286914
1406716596 290136
1406716605 270320
1406716616 235589
1406716626 226704
1406716635 242578
1406716646 265957
1406716656 268530
1406716666 259178
1406716676 261720
1406716685 262785
1406716697 257287
1406716707 252069
1406716716 245068
1406716727 246969
1406716737 250053
1406716746 267953
1406716756 281145
1406716767 291175
1406716778 312669
1406716788 301788
1406716798 277808
1406716808 271703
1406716818 247955
1406716828 263567
1406716838 265448
1406716848 255091
1406716857 257556
1406716868 255379
1406716878 266047
1406716887 260272
1406716897 238218
1406716908 231278
1406716918 235472
1406716926 253184
1406716937 256598
1406716948 255034
1406716957 250497
1406716968 245471
1406716976 245001
1406716988 233538
1406716996 232856
1406717008 230616
1406717018 228614
1406717027 239779
1406717037 248315
1406717047 241704
1406717057 246358
1406717068 238865
1406717077 231638
