METRICS_TIME VALUE
1406623655 104.5049458178845
1406623685 107.97500038146973
1406623715 107.25
1406623725 105.41666687512007
1406623776 104.08095365251813
1406623795 106.85555642445883
1406623836 109.69607843137254
1406623846 109.76639344262296
1406623897 112.17008196721312
1406623907 112.50595238095238
1406623960 110.575
1406624002 118.85681818181818
1406624015 119.42543859649123
1406624059 104.45
1406624070 107.1484375
1406624091 116.41532258064515
1406624132 118.09836065573771
1406624152 118.14285714285714
1406624202 109.13186813186813
1406624243 102.29411764705883
1406624253 99.36842105263158
1406624262 97.83898305084746
1406624312 96.14754098360656
1406624323 93.54000027974448
1406624372 97.9500015258789
1406624413 107.73875074386596
1406624444 115.94000015258788
1406624452 113.86111094156901
1406624504 102.31720302950951
1406624514 104.67361005147299
1406624553 112.87569421132406
1406624564 114.51041666666666
1406624615 117.72916666666666
1406624625 121.04713114754098
1406624676 139.8169004950725
1406624696 131.83333206176758
1406624736 119.03424600052507
1406624769 121.08203125
1406624790 112.8046875
1406624800 112.7123015873016
1406624853 115.30652173913043
1406624915 113.93859649122807
1406624967 112
1406624978 114.5
1406625000 115.80952330998012
1406625044 129.92856992994035
1406625090 133.32921411961684
1406625125 135.67209733050802
1406625160 126.67753435217816
1406625182 127.86666564941406
1406625216 119.11818195689808
1406625270 120.79923089834361
1406625281 117.72794117647058
1406625304 112.12134605541564
1406625338 120.26465455778353
1406625395 126.8305564880371
1406625428 127.83529411764705
1406625471 131.94264705882352
1406625480 132.91463414634146
1406625512 128.2906976744186
1406625523 126.79729729729729
1406625577 125.75675675675676
1406625586 125.16923076923078
1406625631 117.14038461538462
1406625642 118.29166666666666
1406625697 133.3022151898734
1406625721 136.31465517241378
1406625755 140.55
1406625766 138.91964285714286
1406625811 120.89772727272728
1406625821 118.17628185565655
1406625876 125.54761777605329
1406625898 132.02380875178744
1406625932 127.86054377653161
1406625996 105.16666649483346
1406626006 103.25409836065575
1406626057 104.96987873674875
1406626089 105.74096307409815
1406626120 100.5577306172934
1406626140 98.82107843137254
1406626180 101.4132360570571
1406626222 101.08644116935083
1406626243 117.12965984667761
1406626298 115.95714242117745
1406626320 111.97916666666666
1406626351 111.6270840962728
1406626394 107.4614577293396
1406626415 120.79426956176758
1406626426 127.49166564941406
1406626470 120.67672413793103
1406626513 117.78695652173913
1406626542 142.5880434782609
1406626585 270.1968085106383
1406626596 357.80142098284784
1406626636 443.863637750799
1406626656 215.4287917397239
1406626684 158.14032425418978
1406626718 115.2331081081081
1406626758 125.21639620873236
1406626780 129.66666412353516
1406626792 128.63333129882812
1406626840 118.35365853658536
1406626874 115.3076923076923
1406626905 124.25
1406626915 126.23717968280499
1406626958 133.78205231886642
1406626970 135.52381079537528
1406627014 144.55604846920588
1406627070 126.38495575221239
1406627083 126.4183580149775
1406627139 121.909093059193
1406627193 115.51558487136643
1406627206 129.69155863972452
1406627216 127.87994371834448
1406627260 120.85169607906019
1406627265 120.70883661293121
1406627321 119.8644578313253
1406627343 128.63392857142856
1406627377 128.92962866889104
1406627388 124.94999821980794
1406627443 125.62972256674695
1406627500 129.54477845376996
1406627522 129.37255073996153
1406627556 128.53921867819395
1406627568 125.67231866868876
1406627615 123.52340951126612
1406627657 130.18209937766744
1406627684 133.70987673159
1406627696 138.77659574468083
1406627731 161.875
1406627778 167.23624653492158
1406627834 127.32258191672705
1406627860 118.75806324456327
1406627871 113.33666534423828
1406627915 112.18076770489031
1406627936 114.2769989013672
1406627978 114.63099975585938
1406627990 118.62816455696202
1406628036 171.30696202531647
1406628057 165.3148740937438
1406628104 133.2457827797419
1406628115 128.51637159075057
1406628160 148.94047669001986
1406628171 154.02666638692222
1406628216 147.72666524251304
1406628220 147.7941161211799
1406628301 146.99999976158142
1406628316 148.8108108108108
1406628338 156
1406628349 158.22535211267606
1406628405 130.28169014084506
1406628409 131.29032258064518
1406628456 150.8266129032258
1406628467 152.87570597761768
1406628515 134.6333320617676
1406628547 124.89393886219372
1406628570 121.63970588235294
1406628581 120.82051282051282
1406628637 120.42948717948718
1406628648 121.46703296703296
1406628704 138.55677401364505
1406628728 139.72548855052275
1406628761 135.4313721376307
1406628772 136.79241071428572
1406628817 133.67857142857144
1406628828 129.2865168539326
1406628884 124.09363423036726
1406628906 122.36458410535539
1406628940 127.075
1406628981 126.95673076923077
1406628992 123.23214285714286
1406629002 120.92394220261346
1406629055 121.44973906259688
1406629065 120.35417020320892
1406629119 119.53333473205566
1406629173 122.8975004196167
1406629183 120.62666549682618
1406629239 129.62462661515423
1406629250 132.66574011908637
1406629293 135.59393634218156
1406629349 140.80895472284573
1406629360 149.3888880411784
1406629382 161.71309389386857
1406629416 156.5339201542369
